time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
8.20000000,0.25086609,0.44984107,0.44149522,0.04097305,-0.02896986,-0.00059475,-0.18041856,-0.34195376,-0.34894011,-0.03156072,0.02164843,0.00041917,0.14344165,-0.00055339,0.04410018,0.00741381,-0.00399636,0.00001449,0.16982620,-0.00712165,-0.21841930,0.96093774
8.30000000,0.23282423,0.41564570,0.40660121,0.03781698,-0.02680501,-0.00055284,-0.16607440,-0.34200910,-0.34453010,-0.03081934,0.02124880,0.00042062,0.13651397,0.02019444,0.05967285,0.00816433,-0.00463798,-0.00001015,0.16823713,0.00084397,-0.21104215,0.96288980
8.40000000,0.21621679,0.38144479,0.37214820,0.03473504,-0.02468013,-0.00051077,-0.15242300,-0.33998965,-0.33856281,-0.03000290,0.02078500,0.00041960,0.12897505,0.04097685,0.07536060,0.00898053,-0.00532410,-0.00003518,0.16661258,0.00897683,-0.20390727,0.96466651
8.50000000,0.20097449,0.34744582,0.33829192,0.03173475,-0.02260163,-0.00046881,-0.13952550,-0.33589197,-0.33102675,-0.02910485,0.02025259,0.00041609,0.12111624,0.06172531,0.09111473,0.00985889,-0.00605188,-0.00006056,0.16496704,0.01722642,-0.19706149,0.96625871
8.60000000,0.18702194,0.31385662,0.30518925,0.02882427,-0.02057637,-0.00042720,-0.12741387,-0.32971944,-0.32191528,-0.02811896,0.01964740,0.00041003,0.11322097,0.08238580,0.10689443,0.01079513,-0.00681816,-0.00008626,0.16331664,0.02553622,-0.19054324,0.96766153
8.70000000,0.17428056,0.28088468,0.27299772,0.02601237,-0.01861163,-0.00038620,-0.11609177,-0.32148086,-0.31122584,-0.02703945,0.01896559,0.00040140,0.10555566,0.10291756,0.12266675,0.01178461,-0.00761967,-0.00011225,0.16167827,0.03384447,-0.18438253,0.96887448
8.80000000,0.16267138,0.24873659,0.24187514,0.02330843,-0.01671508,-0.00034606,-0.10553621,-0.31118910,-0.29895916,-0.02586099,0.01820362,0.00039018,0.09836195,0.12329167,0.13840621,0.01282260,-0.00845319,-0.00013852,0.16006886,0.04208507,-0.17860143,0.96990119
8.90000000,0.15211776,0.21761768,0.21197922,0.02072233,-0.01489471,-0.00030704,-0.09570001,-0.29885994,-0.28511854,-0.02457873,0.01735830,0.00037633,0.09185043,0.14348945,0.15409414,0.01390448,-0.00931567,-0.00016504,0.15850473,0.05018861,-0.17321496,0.97074915
9.00000000,0.14254776,0.18773169,0.18346737,0.01826445,-0.01315888,-0.00026941,-0.08651497,-0.28451099,-0.26970912,-0.02318828,0.01642673,0.00035982,0.08619575,0.16350109,0.16971803,0.01502591,-0.01020428,-0.00019181,0.15700118,0.05808338,-0.16823225,0.97142928
9.10000000,0.13389626,0.15928059,0.15649645,0.01594563,-0.01151621,-0.00023343,-0.07789540,-0.26816088,-0.25273732,-0.02168569,0.01540631,0.00034064,0.08153321,0.18332439,0.18527076,0.01618288,-0.01111646,-0.00021881,0.15557221,0.06569636,-0.16365781,0.97195545
9.20000000,0.12610672,0.13246450,0.13122272,0.01377706,-0.00997558,-0.00019936,-0.06974207,-0.24982844,-0.23421025,-0.02006740,0.01429466,0.00031876,0.07795659,0.20296373,0.20074995,0.01737177,-0.01204990,-0.00024603,0.15423038,0.07295409,-0.15949289,0.97234392
9.30000000,0.11913251,0.10748166,0.10780170,0.01177032,-0.00854611,-0.00016749,-0.06194642,-0.22953207,-0.21413525,-0.01833023,0.01308967,0.00029416,0.07551714,0.22242925,0.21615742,0.01858931,-0.01300253,-0.00027346,0.15298688,0.07978348,-0.15573676,0.97261280
9.40000000,0.11293787,0.08452845,0.08638817,0.00993729,-0.00723715,-0.00013807,-0.05439470,-0.20728914,-0.19251951,-0.01647130,0.01178942,0.00026681,0.07422349,0.24173631,0.23149867,0.01983256,-0.01397246,-0.00030109,0.15185165,0.08611235,-0.15238784,0.97278141
9.50000000,0.10749840,0.06379954,0.06713622,0.00829016,-0.00605821,-0.00011139,-0.04697235,-0.18311551,-0.16936964,-0.01448804,0.01039217,0.00023670,0.07404253,0.26090506,0.24678250,0.02109885,-0.01495796,-0.00032889,0.15083352,0.09186997,-0.14944476,0.97286968
9.60000000,0.10280117,0.04548799,0.05019926,0.00684136,-0.00501899,-0.00008772,-0.03956810,-0.15702501,-0.14469139,-0.01237815,0.00889637,0.00020381,0.07490085,0.27996019,0.26202076,0.02238572,-0.01595737,-0.00035686,0.14994050,0.09698741,-0.14690718,0.97289751
9.70000000,0.09884436,0.02978549,0.03573012,0.00560355,-0.00412935,-0.00006734,-0.03207801,-0.12902899,-0.11848932,-0.01013958,0.00730064,0.00016813,0.07668684,0.29893071,0.27722812,0.02369081,-0.01696910,-0.00038497,0.14917999,0.10139773,-0.14477654,0.97288415
9.80000000,0.09563655,0.01688259,0.02388119,0.00458959,-0.00339929,-0.00005053,-0.02440933,-0.09913592,-0.09076650,-0.00777050,0.00560373,0.00012963,0.07925322,0.31784982,0.29242184,0.02501186,-0.01799150,-0.00041321,0.14855906,0.10503615,-0.14305661,0.97284758
9.90000000,0.09319562,0.00696900,0.01480454,0.00381254,-0.00283891,-0.00003756,-0.01648401,-0.06735094,-0.06152432,-0.00526931,0.00380458,0.00008831,0.08242004,0.33675468,0.30762159,0.02634657,-0.01902289,-0.00044155,0.14808463,0.10784011,-0.14175394,0.97280382
10.00000000,0.09154722,0.00023390,0.00865210,0.00328561,-0.00245846,-0.00002873,-0.00824200,-0.03367547,-0.03076216,-0.00263466,0.00190229,0.00004415,0.08242004,0.33675468,0.30762159,0.02634657,-0.01902289,-0.00044155,0.14776371,0.10974926,-0.14087824,0.97276631
