time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
6.90000000,1.63368686,-2.02680329,-0.88638623,-0.10576139,0.06875032,0.00130247,-0.10501735,0.43843356,0.15327187,0.06367829,-0.03839827,0.00013706,-0.49198766,0.27565582,0.15394101,-0.00328385,0.00064520,-0.00038293,-0.28666172,0.46119120,-0.22823309,0.80810728
7.00000000,1.62318513,-1.98295994,-0.87105904,-0.09939356,0.06491049,0.00131617,-0.15421612,0.46599914,0.16866597,0.06334991,-0.03833375,0.00009876,-0.50678868,0.25903959,0.14689986,-0.00568586,0.00199336,-0.00041488,-0.27951263,0.45753045,-0.23266288,0.81142255
7.10000000,1.60776351,-1.93636002,-0.85419244,-0.09305857,0.06107711,0.00132605,-0.20489498,0.49190310,0.18335595,0.06278132,-0.03813442,0.00005727,-0.51846990,0.24217527,0.13930733,-0.00806450,0.00333191,-0.00044763,-0.27128579,0.45373467,-0.23640452,0.81525564
7.20000000,1.58727402,-1.88716971,-0.83585685,-0.08678044,0.05726367,0.00133177,-0.25674197,0.51612063,0.19728669,0.06197487,-0.03780123,0.00001251,-0.52662067,0.22529473,0.13130827,-0.01043309,0.00467011,-0.00048094,-0.26190790,0.44984597,-0.23929248,0.81962306
7.30000000,1.56159982,-1.83555765,-0.81612818,-0.08058295,0.05348355,0.00133303,-0.30940404,0.53865010,0.21041751,0.06093156,-0.03733421,-0.00003558,-0.53081329,0.20864096,0.12306205,-0.01280766,0.00601885,-0.00051448,-0.25131133,0.44590703,-0.24117331,0.82452712
7.40000000,1.53065941,-1.78169264,-0.79508643,-0.07448979,0.04975013,0.00132947,-0.36248537,0.55951420,0.22272372,0.05965079,-0.03673233,-0.00008703,-0.53060128,0.19246557,0.11473864,-0.01520487,0.00738930,-0.00054783,-0.23943665,0.44195624,-0.24191480,0.82995301
7.50000000,1.49441088,-1.72574122,-0.77281406,-0.06852472,0.04607689,0.00132076,-0.41554550,0.57876076,0.23419758,0.05813031,-0.03599340,-0.00014181,-0.52551636,0.17702637,0.10651435,-0.01763914,0.00879116,-0.00058045,-0.22623503,0.43802160,-0.24141506,0.83586695
7.60000000,1.45285633,-1.66786514,-0.74939430,-0.06271168,0.04247755,0.00130658,-0.46809713,0.59646339,0.24484902,0.05636639,-0.03511428,-0.00019986,-0.51506453,0.16258491,0.09856757,-0.02011893,0.01023034,-0.00061171,-0.21167035,0.43411384,-0.23961088,0.84221580
7.70000000,1.40604661,-1.60821880,-0.72490940,-0.05707505,0.03896613,0.00128660,-0.51960359,0.61272189,0.25470577,0.05435450,-0.03409125,-0.00026103,-0.49872135,0.14940407,0.09107494,-0.02264226,0.01170616,-0.00064082,-0.19572161,0.43021922,-0.23648470,0.84892841
7.80000000,1.35408626,-1.54694662,-0.69943882,-0.05163960,0.03555700,0.00126049,-0.56947572,0.62766229,0.26381327,0.05209027,-0.03292063,-0.00032511,-0.47592736,0.13774511,0.08420853,-0.02519186,0.01320844,-0.00066684,-0.17838586,0.42629257,-0.23206969,0.85591868
7.90000000,1.29713868,-1.48418039,-0.67305749,-0.04643057,0.03226494,0.00122798,-0.61706846,0.64143680,0.27223412,0.04957109,-0.03159979,-0.00039179,-0.44608436,0.12786385,0.07813430,-0.02773046,0.01471468,-0.00068865,-0.15968228,0.42225147,-0.22645229,0.86309015
8.00000000,1.23543184,-1.42003671,-0.64583408,-0.04147346,0.02910496,0.00118880,-0.66167689,0.65422319,0.28004755,0.04679804,-0.03012832,-0.00046066,-0.40855384,0.12000526,0.07301235,-0.03019683,0.01618791,-0.00070492,-0.13965769,0.41797221,-0.21977199,0.87034202
8.10000000,1.16926415,-1.35461439,-0.61782932,-0.03679366,0.02609213,0.00114274,-0.70253228,0.66622371,0.28734879,0.04377836,-0.02850953,-0.00053115,-0.36265898,0.11439528,0.06899883,-0.03250336,0.01757564,-0.00071397,-0.11839364,0.41328841,-0.21221798,0.87757573
8.20000000,1.09901092,-1.28799202,-0.58909445,-0.03241582,0.02324117,0.00108962,-0.73879818,0.67766324,0.29424867,0.04052802,-0.02675197,-0.00060255,-0.30769298,0.11122826,0.06624892,-0.03453527,0.01881027,-0.00071371,-0.09601502,0.40799320,-0.20402274,0.88470186
8.30000000,1.02513110,-1.22022569,-0.55966958,-0.02836302,0.02056598,0.00102937,-0.76956747,0.68878607,0.30087356,0.03707449,-0.02487094,-0.00067392,-0.24293814,0.11064720,0.06491915,-0.03615137,0.01981088,-0.00070134,-0.07269942,0.40184568,-0.19545249,0.89164632
8.40000000,0.94817435,-1.15134708,-0.52958222,-0.02465557,0.01807888,0.00096197,-0.79386129,0.69985079,0.30736548,0.03345936,-0.02288985,-0.00074405,-0.16770504,0.11271157,0.06516608,-0.03718522,0.02048601,-0.00067301,-0.04868617,0.39458215,-0.18679488,0.89835530
8.50000000,0.86878823,-1.08136201,-0.49884567,-0.02130963,0.01578990,0.00088757,-0.81063179,0.71112195,0.31388209,0.02974084,-0.02084125,-0.00081136,-0.08140935,0.11734422,0.06713608,-0.03744532,0.02073689,-0.00062320,-0.02428343,0.38593241,-0.17834430,0.90479820
