time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
7.90000000,-0.78902839,1.15252992,0.36884188,-0.30651269,0.30512441,-0.00076877,0.64772301,-0.69195301,-0.36099057,0.16347772,-0.18691959,0.00043889,-0.15072914,-0.14539674,0.21339127,0.07462477,-0.03330475,0.00013894,-0.06380040,-0.13739521,-0.04951684,0.98721838
8.00000000,-0.72425609,1.08333462,0.33274282,-0.29016492,0.28643245,-0.00072488,0.63265010,-0.70649268,-0.33965144,0.17094020,-0.19025007,0.00045278,-0.17850371,-0.10699376,0.20841199,0.06241579,-0.02281558,0.00010986,-0.04375167,-0.12832683,-0.06313255,0.98875290
8.10000000,-0.66099108,1.01268535,0.29877768,-0.27307090,0.26740744,-0.00067961,0.61479972,-0.71719206,-0.31881024,0.17718177,-0.19253163,0.00046377,-0.20447012,-0.06662382,0.20331735,0.04952740,-0.01193115,0.00007969,-0.02387455,-0.11807661,-0.07588325,0.98981293
8.20000000,-0.59951111,0.94096615,0.26689665,-0.25535272,0.24815428,-0.00063323,0.59435271,-0.72385444,-0.29847851,0.18213451,-0.19372474,0.00047174,-0.22855012,-0.02434698,0.19824203,0.03600781,-0.00068007,0.00004843,-0.00441600,-0.10664902,-0.08760497,0.99042003
8.30000000,-0.54007584,0.86858070,0.23704880,-0.23713927,0.22878181,-0.00058605,0.57149770,-0.72628914,-0.27865431,0.18573530,-0.19379275,0.00047658,-0.25068116,0.01975787,0.19329397,0.02190401,0.01090928,0.00001610,0.01437757,-0.09409106,-0.09817834,0.99060646
8.40000000,-0.48292607,0.79595179,0.20918337,-0.21856574,0.20940253,-0.00053840,0.54642959,-0.72431335,-0.25932491,0.18792570,-0.19270182,0.00047819,-0.27081491,0.06558961,0.18855398,0.00726239,0.02280851,-0.00001730,0.03227139,-0.08049431,-0.10753078,0.99041221
8.50000000,-0.42828311,0.72352045,0.18325088,-0.19977317,0.19013235,-0.00049058,0.51934809,-0.71775439,-0.24046951,0.18865194,-0.19042097,0.00047646,-0.28891807,0.11302290,0.18407587,-0.00787093,0.03498909,-0.00005172,0.04905365,-0.06599382,-0.11563621,0.98988222
8.60000000,-0.37634830,0.65174501,0.15920393,-0.18090798,0.17109025,-0.00044293,0.49045629,-0.70645210,-0.22206192,0.18786484,-0.18692206,0.00047129,-0.30497474,0.16190826,0.17988720,-0.02345002,0.04742250,-0.00008712,0.06454582,-0.05076416,-0.12251207,0.98906401
8.70000000,-0.32730267,0.58109980,0.13699774,-0.16212149,0.15239805,-0.00039580,0.45995881,-0.69026127,-0.20407320,0.18551984,-0.18217981,0.00046258,-0.31898953,0.21207438,0.17599111,-0.03942937,0.06008056,-0.00012343,0.07861124,-0.03501291,-0.12821418,0.98800581
8.80000000,-0.28130679,0.51207368,0.11659042,-0.14356951,0.13418007,-0.00034954,0.42805986,-0.66905384,-0.18647409,0.18157690,-0.17617175,0.00045024,-0.33098993,0.26333277,0.17236929,-0.05576439,0.07293580,-0.00016055,0.09116090,-0.01897239,-0.13282981,0.98675527
8.90000000,-0.23850080,0.44516829,0.09794301,-0.12541182,0.11656289,-0.00030452,0.39496087,-0.64272056,-0.16923716,0.17600046,-0.16887817,0.00043418,-0.34102715,0.31548460,0.16898624,-0.07241191,0.08596195,-0.00019838,0.10215611,-0.00289047,-0.13646949,0.98535874
9.00000000,-0.19900472,0.38089624,0.08101929,-0.10781177,0.09967507,-0.00026110,0.36085815,-0.61117210,-0.15233854,0.16875927,-0.16028198,0.00041434,-0.34917473,0.36832954,0.16579474,-0.08933067,0.09913420,-0.00023680,0.11160766,0.01297875,-0.13925835,0.98386096
9.10000000,-0.16291890,0.31977903,0.06578544,-0.09093584,0.08364688,-0.00021967,0.32594068,-0.57433915,-0.13575907,0.15982621,-0.15036856,0.00039066,-0.35552531,0.42167653,0.16274253,-0.10648161,0.11242949,-0.00027563,0.11957180,0.02838336,-0.14132769,0.98230517
9.20000000,-0.13032483,0.26234511,0.05220953,-0.07495322,0.06861002,-0.00018060,0.29038815,-0.53217149,-0.11948481,0.14917805,-0.13912561,0.00036310,-0.36018899,0.47535659,0.15978031,-0.12382825,0.12582673,-0.00031466,0.12614339,0.04308058,-0.14280743,0.98073337
9.30000000,-0.10128602,0.20912796,0.04026105,-0.06003542,0.05469746,-0.00014429,0.25436925,-0.48463583,-0.10350678,0.13679522,-0.12654294,0.00033163,-0.36330716,0.52923201,0.15686799,-0.14133945,0.13930951,-0.00035343,0.13144706,0.05684192,-0.14381998,0.97918664
9.40000000,-0.07584909,0.16066438,0.02991037,-0.04635590,0.04204316,-0.00011113,0.21803853,-0.43171263,-0.08781998,0.12266128,-0.11261199,0.00029629,-0.36511135,0.58314955,0.15394850,-0.15900905,0.15288216,-0.00039089,0.13562719,0.06945612,-0.14447570,0.97770541
9.50000000,-0.05404524,0.11749312,0.02112837,-0.03408977,0.03078197,-0.00008150,0.18152740,-0.37339768,-0.07242513,0.10676037,-0.09732377,0.00025720,-0.36584608,0.63672781,0.15082432,-0.17690407,0.16660349,-0.00042576,0.13883748,0.08073024,-0.14487022,0.97632955
9.60000000,-0.03589250,0.08015335,0.01388586,-0.02341373,0.02104959,-0.00005578,0.14494279,-0.30972490,-0.05734270,0.08906996,-0.08066342,0.00021463,-0.36508034,0.68963457,0.14732076,-0.19506685,0.18050150,-0.00045879,0.14123085,0.09048917,-0.14508330,0.97509814
9.70000000,-0.02139822,0.04918086,0.00815159,-0.01450673,0.01298325,-0.00003432,0.10843476,-0.24076144,-0.04261063,0.06956328,-0.06261327,0.00016875,-0.36221566,0.74247422,0.14379224,-0.21327677,0.19440128,-0.00049296,0.14295040,0.09857467,-0.14517898,0.97404891
9.80000000,-0.01055475,0.02510471,0.00389053,-0.00755041,0.00672192,-0.00001744,0.07221319,-0.16651402,-0.02823140,0.04823560,-0.04317314,0.00011945,-0.35833286,0.79628254,0.14079980,-0.23092436,0.20781994,-0.00054137,0.14412173,0.10484383,-0.14520673,0.97321719
9.90000000,-0.00333343,0.00845331,0.00106739,-0.00272685,0.00240461,-0.00000550,0.03637990,-0.08688577,-0.01415142,0.02514317,-0.02239115,0.00006531,-0.35666571,0.85182123,0.13873943,-0.24650162,0.21952106,-0.00064881,0.14484597,0.10916485,-0.14520320,0.97263493
10.00000000,0.00030456,-0.00023526,-0.00034776,-0.00021253,0.00016549,0.00000103,0.00071333,-0.00170364,-0.00027748,0.00049300,-0.00043904,0.00000043,-0.35666571,0.85182123,0.13873943,-0.24650162,0.21952106,-0.00064881,0.14519374,0.11141107,-0.14519374,0.97232973
